date,district,temperature_c,rainfall_mm,humidity_pct,wind_speed_kmh,pressure_hpa
2021-03-10,Kaski,21.0,5.8,58.0,3.3,916.5
2021-03-11,Kaski,19.5,3.4,60.8,1.6,910.9
2021-03-12,Kaski,16.9,3.6,54.3,6.3,919.9
2021-03-13,Kaski,21.2,2.7,56.2,4.6,912.5
2021-03-14,Kaski,16.2,3.7,46.2,6.6,913.8
2021-03-15,Kaski,22.5,6.0,68.4,7.6,916.5
2021-03-16,Kaski,19.8,5.0,57.9,3.9,907.9
2021-03-17,Kaski,14.3,6.3,62.3,6.4,913.0
2021-03-18,Kaski,19.0,6.6,67.6,10.3,912.0
2021-03-19,Kaski,21.2,9.2,63.9,12.3,914.4
2021-03-20,Kaski,19.5,5.4,66.5,5.0,914.9
2021-03-21,Kaski,21.6,2.7,51.0,5.2,913.5
2021-03-22,Kaski,18.6,9.7,74.7,4.9,913.4
2021-03-23,Kaski,17.8,6.1,65.3,5.7,917.0
2021-03-24,Kaski,20.4,10.6,64.5,7.4,914.7
2021-03-25,Kaski,20.8,8.8,69.2,4.8,913.9
2021-03-26,Kaski,20.1,7.5,55.2,11.9,914.2
2021-03-27,Kaski,23.4,9.3,61.0,10.9,919.3
2021-03-28,Kaski,19.4,15.2,74.4,4.3,914.3
2021-03-29,Kaski,21.9,16.2,58.6,4.3,912.2
2021-03-30,Kaski,21.5,9.4,65.3,3.2,908.0
2021-03-31,Kaski,18.4,0.0,57.7,5.9,909.5
2021-04-01,Kaski,19.0,14.1,76.1,3.5,912.4
2021-04-02,Kaski,21.8,6.8,52.5,3.1,913.4
2021-04-03,Kaski,25.9,12.0,72.6,5.8,912.1
2021-04-04,Kaski,23.2,10.9,60.9,2.2,914.8
2021-04-05,Kaski,18.7,12.8,63.0,7.5,912.1
2021-04-06,Kaski,16.1,7.9,55.2,6.0,911.0
2021-04-07,Kaski,23.9,4.4,53.1,10.5,915.6
2021-04-08,Kaski,22.4,2.2,58.8,5.0,917.9
2021-04-09,Kaski,25.0,7.2,55.2,6.5,910.4
2021-04-10,Kaski,21.1,11.0,67.5,7.0,914.5
2021-04-11,Kaski,23.7,12.3,61.5,8.7,908.0
2021-04-12,Kaski,24.8,25.5,69.3,4.7,909.3
2021-04-13,Kaski,22.3,21.4,69.5,3.2,912.0
2021-04-14,Kaski,22.5,9.4,64.2,5.1,917.2
2021-04-15,Kaski,23.5,17.9,67.9,7.4,911.4
2021-04-16,Kaski,24.7,13.6,66.1,8.1,911.3
2021-04-17,Kaski,23.7,14.8,70.3,1.6,913.9
2021-04-18,Kaski,25.8,18.5,75.2,18.8,913.9
2021-04-19,Kaski,23.0,22.0,71.0,3.1,911.4
2021-04-20,Kaski,21.4,15.7,62.3,6.6,919.7
2021-04-21,Kaski,28.1,0.0,55.4,9.3,913.0
2021-04-22,Kaski,23.1,10.4,65.7,4.1,914.1
2021-04-23,Kaski,23.3,19.7,63.5,8.2,912.6
2021-04-24,Kaski,24.4,41.1,83.4,1.6,915.1
2021-04-25,Kaski,24.8,22.5,69.4,8.4,917.5
2021-04-26,Kaski,24.0,33.2,80.5,7.8,918.8
2021-04-27,Kaski,24.8,22.4,69.1,5.5,911.5
2021-04-28,Kaski,24.9,27.3,80.4,7.5,917.1
2021-04-29,Kaski,25.4,22.1,64.7,11.0,915.4
2021-04-30,Kaski,20.5,21.6,64.4,9.4,916.7
2021-05-01,Kaski,29.1,16.3,66.4,4.3,913.5
2021-05-02,Kaski,25.1,28.3,76.8,5.1,913.2
2021-05-03,Kaski,26.7,0.0,47.7,3.8,916.6
2021-05-04,Kaski,22.8,31.8,77.4,3.5,916.6
2021-05-05,Kaski,24.8,36.7,82.4,7.0,918.5
2021-05-06,Kaski,24.4,29.9,77.0,3.8,914.4
2021-05-07,Kaski,28.8,23.5,74.6,7.0,913.4
2021-05-08,Kaski,24.8,32.0,77.3,4.1,906.4
2021-05-09,Kaski,27.6,24.1,81.7,4.5,908.9
2021-05-10,Kaski,24.9,38.5,88.2,2.6,912.6
2021-05-11,Kaski,25.3,7.6,57.0,6.9,910.5
2021-05-12,Kaski,25.8,25.1,75.6,1.5,916.2
2021-05-13,Kaski,29.0,0.0,55.6,8.6,909.8
2021-05-14,Kaski,22.7,12.0,70.7,14.7,912.3
2021-05-15,Kaski,23.9,46.8,89.4,4.6,912.4
2021-05-16,Kaski,22.8,41.8,92.3,4.4,917.4
2021-05-17,Kaski,24.5,22.2,73.0,1.8,911.9
2021-05-18,Kaski,25.2,12.6,72.5,3.2,915.1
2021-05-19,Kaski,23.6,0.0,61.5,7.5,914.3
2021-05-20,Kaski,25.5,25.4,76.3,8.2,916.5
2021-05-21,Kaski,23.0,64.8,100.0,4.9,916.3
2021-05-22,Kaski,25.0,0.0,57.5,7.2,913.7
2021-05-23,Kaski,29.5,26.2,75.1,2.7,908.7
2021-05-24,Kaski,28.0,40.5,95.8,5.6,913.1
2021-05-25,Kaski,27.6,13.0,65.8,10.0,913.7
2021-05-26,Kaski,25.3,0.0,53.0,6.3,914.6
2021-05-27,Kaski,24.3,36.7,82.1,10.9,911.5
2021-05-28,Kaski,25.1,34.5,76.5,11.1,917.2
2021-05-29,Kaski,27.4,47.5,95.8,5.8,913.8
2021-05-30,Kaski,29.3,41.5,84.1,1.0,911.0
2021-05-31,Kaski,29.4,46.7,97.9,8.1,912.4
2021-06-01,Kaski,28.9,27.0,70.1,2.1,919.5
2021-06-02,Kaski,26.2,51.0,96.4,1.1,915.8
2021-06-03,Kaski,27.7,62.6,100.0,1.5,916.9
2021-06-04,Kaski,27.1,23.4,63.0,8.4,910.6
2021-06-05,Kaski,27.4,24.9,85.0,5.9,911.7
2021-06-06,Kaski,31.9,0.0,52.9,5.0,911.7
2021-06-07,Kaski,24.3,36.3,84.7,6.2,914.3
2021-06-08,Kaski,27.4,61.9,100.0,1.5,913.2
2021-06-09,Kaski,30.3,32.9,85.0,3.8,912.3
2021-06-10,Kaski,25.0,63.7,100.0,2.9,912.7
2021-06-11,Kaski,26.6,42.7,94.1,4.8,911.4
2021-06-12,Kaski,26.9,45.1,93.7,4.9,913.2
2021-06-13,Kaski,27.5,67.0,100.0,6.1,917.1
2021-06-14,Kaski,24.8,35.5,86.0,6.6,909.2
2021-06-15,Kaski,29.2,0.0,64.8,1.5,914.8
2021-06-16,Kaski,29.3,34.6,87.2,3.8,917.9
2021-06-17,Kaski,29.0,50.1,86.1,4.4,913.2
2021-06-18,Kaski,26.3,16.0,80.9,2.0,912.2
2021-06-19,Kaski,28.2,53.9,95.2,1.9,916.5
2021-06-20,Kaski,26.2,33.9,89.6,1.8,910.8
2021-06-21,Kaski,27.3,63.5,100.0,7.2,913.7
2021-06-22,Kaski,32.3,1.9,61.8,1.6,910.6
2021-06-23,Kaski,28.2,30.2,75.7,1.8,908.1
2021-06-24,Kaski,25.6,14.4,69.6,4.6,913.3
2021-06-25,Kaski,28.3,29.8,77.6,5.6,910.0
2021-06-26,Kaski,25.2,49.1,100.0,4.3,913.7
2021-06-27,Kaski,25.5,41.7,90.6,2.3,917.1
2021-06-28,Kaski,25.8,40.6,92.2,2.0,919.3
2021-06-29,Kaski,27.0,42.5,78.2,4.6,914.0
2021-06-30,Kaski,29.7,49.2,93.9,4.0,916.8
2021-07-01,Kaski,29.0,27.3,78.9,3.4,915.0
2021-07-02,Kaski,28.9,58.9,100.0,7.0,912.6
2021-07-03,Kaski,25.6,0.0,59.8,3.9,908.0
2021-07-04,Kaski,26.7,53.3,95.8,1.9,918.6
2021-07-05,Kaski,28.3,56.7,100.0,3.4,910.6
2021-07-06,Kaski,26.4,52.0,100.0,6.0,917.9
2021-07-07,Kaski,27.1,84.6,100.0,3.7,915.4
2021-07-08,Kaski,28.5,45.1,94.0,5.9,910.8
2021-07-09,Kaski,26.8,41.1,86.2,6.7,914.7
2021-07-10,Kaski,27.9,32.8,76.7,3.9,920.2
2021-07-11,Kaski,30.6,27.6,78.8,4.3,918.4
2021-07-12,Kaski,27.1,23.6,80.0,3.6,912.2
2021-07-13,Kaski,29.7,30.3,84.4,6.0,911.6
2021-07-14,Kaski,28.4,0.0,54.3,3.5,914.1
2021-07-15,Kaski,24.3,53.4,100.0,5.7,913.3
2021-07-16,Kaski,25.0,48.1,97.8,4.9,917.4
2021-07-17,Kaski,25.4,32.7,80.7,1.4,916.0
2021-07-18,Kaski,25.3,64.0,100.0,5.8,908.7
2021-07-19,Kaski,26.8,60.9,100.0,4.6,915.1
2021-07-20,Kaski,28.1,44.0,94.4,8.8,913.2
2021-07-21,Kaski,29.3,34.7,82.5,2.1,913.9
2021-07-22,Kaski,27.4,0.0,49.8,5.0,914.5
2021-07-23,Kaski,25.8,50.2,86.7,3.2,917.4
2021-07-24,Kaski,22.4,19.6,74.8,1.5,916.7
2021-07-25,Kaski,26.7,0.0,52.3,1.3,911.5
2021-07-26,Kaski,26.5,0.0,56.7,9.9,913.6
2021-07-27,Kaski,26.7,29.5,84.8,5.0,912.4
2021-07-28,Kaski,30.5,49.5,88.1,3.8,908.7
2021-07-29,Kaski,28.7,19.1,70.1,1.7,913.4
2021-07-30,Kaski,27.7,69.9,100.0,9.6,919.3
2021-07-31,Kaski,24.1,68.0,100.0,2.7,908.6
2021-08-01,Kaski,24.9,40.6,93.7,5.1,913.7
2021-08-02,Kaski,25.6,51.4,89.5,4.5,913.6
2021-08-03,Kaski,24.2,0.0,57.8,12.4,914.6
2021-08-04,Kaski,26.6,23.8,79.2,4.2,910.9
2021-08-05,Kaski,26.3,38.9,85.2,3.1,909.5
2021-08-06,Kaski,23.3,25.0,74.3,5.0,909.6
2021-08-07,Kaski,27.7,55.8,100.0,5.4,917.8
2021-08-08,Kaski,25.4,77.5,100.0,17.8,910.8
2021-08-09,Kaski,21.7,22.6,76.0,4.2,912.3
2021-08-10,Kaski,24.9,28.2,80.4,2.1,920.1
2021-08-11,Kaski,25.5,45.9,86.8,3.4,911.6
2021-08-12,Kaski,26.8,68.4,100.0,5.0,914.8
2021-08-13,Kaski,24.0,21.1,77.7,5.6,917.0
2021-08-14,Kaski,26.2,44.9,91.9,1.6,916.8
2021-08-15,Kaski,24.9,69.8,100.0,3.2,909.8
2021-08-16,Kaski,21.7,13.6,65.3,12.0,911.6
2021-08-17,Kaski,21.4,19.3,71.4,2.4,914.7
2021-08-18,Kaski,26.4,32.4,75.2,7.1,919.5
2021-08-19,Kaski,26.4,30.6,77.7,3.5,911.5
2021-08-20,Kaski,24.5,0.0,48.0,4.3,912.3
2021-08-21,Kaski,26.8,41.3,91.1,1.7,915.0
2021-08-22,Kaski,25.8,10.8,64.5,3.7,915.6
2021-08-23,Kaski,24.9,44.2,82.1,5.0,915.8
2021-08-24,Kaski,21.6,27.8,79.0,4.2,911.2
2021-08-25,Kaski,26.7,53.9,97.8,3.8,912.2
2021-08-26,Kaski,24.2,26.3,78.6,6.0,914.4
2021-08-27,Kaski,22.2,25.8,73.7,1.9,917.5
2021-08-28,Kaski,21.6,0.0,51.0,5.1,913.0
2021-08-29,Kaski,23.3,43.9,86.3,1.3,913.7
2021-08-30,Kaski,19.3,39.0,83.5,8.4,910.7
2021-08-31,Kaski,23.9,10.6,63.6,3.9,919.3
2021-09-01,Kaski,20.5,38.9,86.9,6.8,914.2
2021-09-02,Kaski,23.0,18.5,68.8,1.1,917.0
2021-09-03,Kaski,21.1,33.9,80.0,6.3,913.8
2021-09-04,Kaski,21.4,13.1,63.7,2.7,914.0
2021-09-05,Kaski,20.3,35.2,95.7,4.4,909.3
2021-09-06,Kaski,21.4,19.9,67.1,6.3,907.3
2021-09-07,Kaski,25.4,14.0,63.4,4.1,917.5
2021-09-08,Kaski,24.2,36.3,100.0,5.9,914.0
2021-09-09,Kaski,22.0,30.4,81.4,3.5,914.4
2021-09-10,Kaski,21.1,20.5,64.5,8.8,910.0
2021-09-11,Kaski,22.7,42.0,92.8,3.9,911.1
2021-09-12,Kaski,23.2,21.5,67.6,4.0,916.9
2021-09-13,Kaski,19.1,25.9,80.3,4.0,919.0
2021-09-14,Kaski,20.5,27.7,76.1,4.3,911.9
2021-09-15,Kaski,16.8,18.4,67.5,2.0,915.8
2021-09-16,Kaski,22.6,28.4,85.8,2.4,914.3
2021-09-17,Kaski,24.3,18.4,72.6,7.5,913.4
2021-09-18,Kaski,20.2,19.1,75.1,6.8,919.3
2021-09-19,Kaski,15.7,0.0,57.2,6.6,912.4
2021-09-20,Kaski,21.0,12.8,63.0,5.6,917.5
2021-09-21,Kaski,17.8,0.7,58.6,3.1,914.9
2021-09-22,Kaski,18.2,0.0,61.0,3.0,913.7
2021-09-23,Kaski,20.6,41.1,88.6,4.2,917.9
2021-09-24,Kaski,19.8,16.6,77.3,8.2,914.6
2021-09-25,Kaski,18.1,4.4,62.8,4.8,913.5
2021-09-26,Kaski,17.7,16.5,69.3,2.3,917.9
2021-09-27,Kaski,19.1,16.3,69.3,1.8,917.5
2021-09-28,Kaski,17.9,16.6,69.0,7.0,917.4
2021-09-29,Kaski,16.3,0.0,48.7,9.7,902.1
2021-09-30,Kaski,17.8,21.0,71.3,1.6,915.1
2021-10-01,Kaski,19.0,0.0,56.1,7.1,914.4
2021-10-02,Kaski,17.8,6.5,58.1,5.5,913.7
2021-10-03,Kaski,15.2,20.1,72.8,2.6,915.6
2021-10-04,Kaski,19.9,27.8,77.3,4.8,914.5
2021-10-05,Kaski,12.3,15.9,71.6,2.1,915.8
2021-10-06,Kaski,16.7,0.0,58.3,3.7,913.0
2021-10-07,Kaski,16.3,13.3,66.5,4.3,918.3
2021-10-08,Kaski,17.7,17.0,61.8,8.7,916.1
2021-10-09,Kaski,18.4,4.1,67.2,3.6,915.4
2021-10-10,Kaski,19.4,13.7,65.3,2.8,915.2
2021-10-11,Kaski,15.6,10.6,63.1,5.2,917.2
2021-10-12,Kaski,18.0,21.2,70.2,6.0,916.8
2021-10-13,Kaski,17.1,11.0,61.4,2.8,913.4
2021-10-14,Kaski,13.2,19.1,78.0,2.3,916.7
2021-10-15,Kaski,20.3,0.0,61.9,2.4,914.3
2021-10-16,Kaski,13.5,13.3,67.9,8.7,919.5
2021-10-17,Kaski,17.1,11.8,63.9,5.8,917.1
2021-10-18,Kaski,16.9,6.6,63.4,3.5,911.9
2021-10-19,Kaski,16.5,10.5,63.8,7.9,920.8
2021-10-20,Kaski,14.9,14.2,65.4,2.7,907.5
2021-10-21,Kaski,17.4,8.1,63.2,4.1,915.7
2021-10-22,Kaski,12.5,2.9,55.1,2.1,911.7
2021-10-23,Kaski,15.4,8.6,63.1,7.7,919.4
2021-10-24,Kaski,14.3,5.4,60.3,2.6,914.5
2021-10-25,Kaski,13.9,7.0,63.6,2.6,911.4
2021-10-26,Kaski,16.0,7.7,58.1,5.3,913.0
2021-10-27,Kaski,17.2,0.0,58.6,1.3,911.6
2021-10-28,Kaski,14.3,2.6,52.5,1.9,912.8
2021-10-29,Kaski,16.4,8.6,59.0,6.4,912.8
2021-10-30,Kaski,14.9,5.5,56.8,2.4,911.5
2021-10-31,Kaski,12.9,0.0,49.6,14.9,914.6
2021-11-01,Kaski,14.0,8.6,67.0,4.7,914.9
2021-11-02,Kaski,13.9,7.0,55.8,1.5,910.8
2021-11-03,Kaski,13.0,4.4,55.0,10.0,908.8
2021-11-04,Kaski,15.1,2.8,63.5,4.7,914.7
2021-11-05,Kaski,14.6,7.7,58.3,3.8,915.4
2021-11-06,Kaski,10.9,6.4,59.2,4.7,916.0
2021-11-07,Kaski,10.7,0.0,49.9,1.5,915.4
2021-11-08,Kaski,14.7,6.1,64.0,4.2,918.5
2021-11-09,Kaski,12.2,5.9,64.0,2.5,916.8
2021-11-10,Kaski,14.3,0.0,58.7,4.0,921.8
2021-11-11,Kaski,15.2,6.3,62.7,3.2,923.1
2021-11-12,Kaski,11.0,5.8,60.0,4.5,908.5
2021-11-13,Kaski,10.6,0.0,52.4,3.5,907.2
2021-11-14,Kaski,16.7,3.5,53.7,3.1,913.7
2021-11-15,Kaski,14.0,3.5,64.2,2.3,915.3
2021-11-16,Kaski,12.4,3.3,61.5,1.6,913.5
2021-11-17,Kaski,11.3,5.3,55.8,1.4,915.9
2021-11-18,Kaski,12.1,6.2,60.2,1.9,912.9
2021-11-19,Kaski,10.6,3.1,56.0,6.2,911.7
2021-11-20,Kaski,14.7,3.0,51.8,2.3,912.1
2021-11-21,Kaski,11.3,4.0,59.1,2.8,913.2
2021-11-22,Kaski,15.0,3.1,55.4,2.8,916.3
2021-11-23,Kaski,12.0,4.7,54.0,3.2,912.3
2021-11-24,Kaski,10.6,0.3,47.8,5.5,912.9
2021-11-25,Kaski,11.8,2.1,48.9,3.5,915.5
2021-11-26,Kaski,7.4,0.0,53.1,6.9,913.2
2021-11-27,Kaski,12.3,0.2,54.7,1.9,917.1
2021-11-28,Kaski,12.2,0.0,50.6,6.4,911.0
2021-11-29,Kaski,14.1,1.8,59.7,9.3,910.4
2021-11-30,Kaski,8.6,0.0,54.7,4.1,914.7
2021-12-01,Kaski,14.7,4.0,61.1,2.2,915.0
2021-12-02,Kaski,14.0,0.0,54.1,5.6,911.2
2021-12-03,Kaski,14.8,0.0,51.1,4.2,917.8
2021-12-04,Kaski,12.2,0.0,55.6,5.0,919.5
2021-12-05,Kaski,14.3,0.0,48.7,7.0,911.9
2021-12-06,Kaski,9.2,1.5,58.9,3.3,918.2
2021-12-07,Kaski,13.6,1.6,51.6,3.0,906.6
2021-12-08,Kaski,10.6,2.9,61.9,16.7,917.0
2021-12-09,Kaski,8.8,0.0,53.3,5.6,911.2
2021-12-10,Kaski,9.8,2.9,62.6,7.7,916.7
2021-12-11,Kaski,12.1,0.0,49.4,6.7,910.9
2021-12-12,Kaski,10.4,2.9,53.9,7.8,913.6
2021-12-13,Kaski,12.8,0.0,56.9,5.1,911.3
2021-12-14,Kaski,8.4,0.0,60.9,7.2,913.1
2021-12-15,Kaski,7.8,0.0,63.3,2.8,919.2
2021-12-16,Kaski,14.8,0.0,55.2,1.6,913.4
2021-12-17,Kaski,13.8,0.0,64.2,2.4,920.1
2021-12-18,Kaski,9.9,2.6,55.6,3.8,912.6
2021-12-19,Kaski,12.0,1.7,61.9,3.5,918.2
2021-12-20,Kaski,14.0,1.2,51.2,4.2,908.9
2021-12-21,Kaski,12.8,0.0,57.1,2.7,912.9
2021-12-22,Kaski,12.3,0.0,43.3,1.3,912.2
2021-12-23,Kaski,14.2,0.0,49.4,3.3,918.4
2021-12-24,Kaski,10.6,0.0,57.3,1.8,914.3
2021-12-25,Kaski,12.1,0.0,48.4,4.1,907.5
2021-12-26,Kaski,12.0,0.0,57.1,5.3,909.8
2021-12-27,Kaski,11.5,0.0,59.5,3.2,910.7
2021-12-28,Kaski,11.3,0.0,52.5,2.1,916.6
2021-12-29,Kaski,12.3,0.0,50.2,4.3,916.2
2021-12-30,Kaski,12.2,1.0,53.4,17.3,912.9
2021-12-31,Kaski,10.1,0.0,50.2,5.6,912.1
2022-01-01,Kaski,13.8,1.7,55.9,5.9,915.9
2022-01-02,Kaski,10.3,0.0,55.5,3.0,910.4
2022-01-03,Kaski,11.8,1.5,54.7,2.5,915.1
2022-01-04,Kaski,11.7,1.8,64.8,7.8,914.9
2022-01-05,Kaski,13.1,1.7,52.8,1.2,912.9
2022-01-06,Kaski,8.2,2.1,63.6,2.7,915.0
2022-01-07,Kaski,14.2,2.2,51.6,10.6,914.1
2022-01-08,Kaski,11.1,0.6,55.8,3.9,915.3
2022-01-09,Kaski,15.0,0.0,60.9,1.6,909.8
2022-01-10,Kaski,11.6,0.0,60.7,5.4,915.6
2022-01-11,Kaski,12.5,2.4,54.8,3.2,916.8
2022-01-12,Kaski,16.5,0.0,57.8,1.5,914.7
2022-01-13,Kaski,12.2,0.0,57.1,4.8,915.6
2022-01-14,Kaski,15.3,0.0,52.3,4.4,913.4
2022-01-15,Kaski,12.9,0.0,58.1,4.2,916.4
2022-01-16,Kaski,13.8,0.0,64.3,5.6,914.0
2022-01-17,Kaski,13.1,2.0,59.0,2.0,910.3
2022-01-18,Kaski,14.8,1.4,59.0,5.1,916.2
2022-01-19,Kaski,11.8,1.1,59.2,4.5,908.9
2022-01-20,Kaski,11.2,0.0,47.7,7.7,914.6
2022-01-21,Kaski,12.0,0.0,57.3,2.6,912.6
2022-01-22,Kaski,13.6,0.0,49.9,8.5,912.4
2022-01-23,Kaski,13.0,0.0,52.1,6.7,914.3
2022-01-24,Kaski,14.9,2.9,68.1,3.8,911.6
2022-01-25,Kaski,16.2,0.0,53.7,4.2,915.3
2022-01-26,Kaski,11.7,1.1,52.2,1.2,913.9
2022-01-27,Kaski,12.3,0.0,60.8,4.1,911.9
2022-01-28,Kaski,11.0,2.2,52.0,6.4,917.8
2022-01-29,Kaski,18.0,0.0,52.8,3.5,914.4
2022-01-30,Kaski,14.6,0.0,61.2,7.7,915.7
2022-01-31,Kaski,15.1,2.2,57.0,5.4,918.0
2022-02-01,Kaski,11.5,0.0,47.2,12.6,918.0
2022-02-02,Kaski,14.3,2.3,59.6,2.7,915.5
2022-02-03,Kaski,15.4,0.0,53.0,6.0,912.9
2022-02-04,Kaski,14.0,0.0,62.7,1.8,909.5
2022-02-05,Kaski,16.8,0.0,52.0,3.7,914.4
2022-02-06,Kaski,19.3,1.5,61.5,5.6,917.0
2022-02-07,Kaski,12.9,0.0,63.9,6.2,914.8
2022-02-08,Kaski,12.9,3.3,53.4,3.3,903.4
2022-02-09,Kaski,13.3,3.3,56.7,8.2,916.4
2022-02-10,Kaski,18.3,3.1,59.4,9.3,916.6
2022-02-11,Kaski,17.3,0.0,50.7,2.8,912.9
2022-02-12,Kaski,15.1,3.2,58.9,3.8,916.7
2022-02-13,Kaski,15.5,2.1,55.6,3.5,915.6
2022-02-14,Kaski,13.9,0.0,53.8,3.0,911.7
2022-02-15,Kaski,17.5,0.0,55.2,8.9,917.6
2022-02-16,Kaski,15.1,0.0,55.4,8.9,910.0
2022-02-17,Kaski,15.4,0.0,55.8,3.6,913.6
2022-02-18,Kaski,17.3,1.1,52.9,6.0,913.3
2022-02-19,Kaski,15.8,0.0,52.2,7.6,911.3
2022-02-20,Kaski,15.8,0.0,54.4,4.8,914.7
2022-02-21,Kaski,16.4,0.0,54.8,3.4,917.7
2022-02-22,Kaski,18.1,0.0,52.8,2.7,917.5
2022-02-23,Kaski,20.0,0.0,56.6,6.4,915.9
2022-02-24,Kaski,18.0,3.0,48.3,1.9,908.7
2022-02-25,Kaski,18.5,2.8,53.6,3.5,909.8
2022-02-26,Kaski,16.6,0.0,53.6,3.1,914.3
2022-02-27,Kaski,15.8,1.7,52.1,1.9,913.7
2022-02-28,Kaski,18.6,0.0,63.1,3.9,912.3
2022-03-01,Kaski,17.8,2.2,56.9,3.7,919.5
2022-03-02,Kaski,14.7,1.6,57.2,2.4,914.1
2022-03-03,Kaski,17.0,4.0,55.8,8.7,915.4
2022-03-04,Kaski,17.7,4.0,58.1,6.4,916.7
2022-03-05,Kaski,16.9,1.0,49.7,4.2,913.9
2022-03-06,Kaski,21.1,0.0,54.2,7.0,921.5
2022-03-07,Kaski,19.2,5.3,54.6,8.0,910.9
2022-03-08,Kaski,21.1,5.6,58.1,9.0,911.9
2022-03-09,Kaski,19.0,5.8,46.8,2.7,910.9
2022-03-10,Kaski,18.8,4.3,52.8,7.0,918.4
2022-03-11,Kaski,16.9,2.9,64.6,3.7,916.2
2022-03-12,Kaski,18.9,2.6,61.2,4.7,912.1
2022-03-13,Kaski,19.1,5.4,65.9,2.8,911.2
2022-03-14,Kaski,16.4,5.7,66.5,4.1,917.9
2022-03-15,Kaski,18.2,7.8,64.6,7.0,914.8
2022-03-16,Kaski,18.8,7.7,58.9,10.4,918.0
2022-03-17,Kaski,20.4,5.3,54.1,3.9,913.6
2022-03-18,Kaski,20.6,2.9,63.1,2.4,915.3
2022-03-19,Kaski,18.7,5.3,59.6,11.3,914.7
2022-03-20,Kaski,20.9,0.0,67.5,2.7,911.9
2022-03-21,Kaski,19.8,6.0,58.0,1.6,913.3
2022-03-22,Kaski,14.5,5.2,69.0,3.0,910.2
2022-03-23,Kaski,19.4,7.7,60.4,7.8,915.2
2022-03-24,Kaski,22.7,5.8,66.3,2.6,916.0
2022-03-25,Kaski,17.3,5.7,68.0,2.1,916.7
2022-03-26,Kaski,21.1,8.9,57.0,4.4,915.8
2022-03-27,Kaski,24.1,6.9,58.1,10.4,913.4
2022-03-28,Kaski,19.6,9.4,57.4,5.5,918.4
2022-03-29,Kaski,21.2,9.8,56.7,1.9,916.4
2022-03-30,Kaski,18.8,5.0,62.3,13.8,917.9
2022-03-31,Kaski,24.8,7.7,60.2,5.1,918.1
2022-04-01,Kaski,21.5,15.6,67.7,7.3,913.4
2022-04-02,Kaski,21.9,5.5,62.2,1.7,914.9
2022-04-03,Kaski,24.6,1.6,47.0,12.4,916.1
2022-04-04,Kaski,23.4,2.8,63.7,3.3,910.3
2022-04-05,Kaski,20.4,11.5,62.5,1.6,910.4
2022-04-06,Kaski,21.0,11.9,67.2,4.8,909.9
2022-04-07,Kaski,23.4,11.6,67.4,7.3,913.4
2022-04-08,Kaski,21.3,0.0,61.9,6.0,912.8
2022-04-09,Kaski,18.5,0.0,54.5,5.9,909.5
2022-04-10,Kaski,22.7,15.6,56.9,5.7,914.2
2022-04-11,Kaski,20.0,22.6,73.4,4.5,913.5
2022-04-12,Kaski,26.3,7.9,62.3,1.7,917.3
2022-04-13,Kaski,23.6,12.6,59.9,3.7,919.8
2022-04-14,Kaski,21.5,10.7,64.3,3.4,915.1
2022-04-15,Kaski,22.1,10.1,61.3,9.0,911.7
2022-04-16,Kaski,19.8,14.1,59.6,7.8,915.7
2022-04-17,Kaski,21.5,26.2,79.3,3.1,913.8
2022-04-18,Kaski,25.9,29.8,76.0,6.6,913.0
2022-04-19,Kaski,28.4,15.3,65.2,4.0,911.2
2022-04-20,Kaski,25.5,32.0,78.3,1.6,912.4
2022-04-21,Kaski,24.0,18.9,76.3,1.2,913.2
2022-04-22,Kaski,23.4,32.6,80.9,6.1,916.2
2022-04-23,Kaski,22.5,18.9,70.5,2.2,915.3
2022-04-24,Kaski,28.7,21.2,69.8,2.2,919.2
2022-04-25,Kaski,24.3,23.6,76.2,2.7,915.8
2022-04-26,Kaski,29.0,48.0,100.0,6.2,915.0
2022-04-27,Kaski,27.7,29.0,81.4,7.8,912.8
2022-04-28,Kaski,21.5,15.9,71.2,7.7,910.6
2022-04-29,Kaski,23.8,31.4,83.2,1.5,912.1
2022-04-30,Kaski,23.9,19.8,63.9,2.7,911.7
2022-05-01,Kaski,25.1,19.0,65.8,2.4,906.1
2022-05-02,Kaski,25.3,32.9,80.3,6.2,910.7
2022-05-03,Kaski,31.5,0.0,51.4,2.7,918.6
2022-05-04,Kaski,23.4,0.0,49.7,3.8,914.9
2022-05-05,Kaski,26.2,25.8,66.3,6.5,912.6
2022-05-06,Kaski,27.0,29.6,71.9,4.3,915.0
2022-05-07,Kaski,25.9,31.1,78.6,5.1,907.9
2022-05-08,Kaski,26.2,6.1,59.5,3.7,914.6
2022-05-09,Kaski,24.0,34.9,79.0,7.3,917.6
2022-05-10,Kaski,26.4,17.0,69.0,7.8,913.4
2022-05-11,Kaski,27.3,12.1,62.5,5.7,908.4
2022-05-12,Kaski,27.0,28.3,83.1,7.8,912.5
2022-05-13,Kaski,27.6,30.4,78.5,16.6,917.6
2022-05-14,Kaski,29.3,21.6,75.8,6.5,914.5
2022-05-15,Kaski,28.4,40.4,88.3,4.1,909.5
2022-05-16,Kaski,26.8,14.2,59.3,5.2,920.9
2022-05-17,Kaski,24.4,26.1,75.4,8.3,910.0
2022-05-18,Kaski,25.6,24.2,68.2,3.3,913.0
2022-05-19,Kaski,26.4,31.5,79.7,3.1,910.6
